year,month,day,period,price_main,price_alt,timestamp,zone
2025,12,1,7,74.33,74.33,2025-12-01 01:30:00,Spain
2025,12,1,8,71.88,71.88,2025-12-01 01:45:00,Spain
2025,12,1,9,71.0,71.0,2025-12-01 02:00:00,Spain
2025,12,1,10,70.0,70.0,2025-12-01 02:15:00,Spain
2025,12,1,11,71.0,71.0,2025-12-01 02:30:00,Spain
2025,12,1,12,70.0,70.0,2025-12-01 02:45:00,Spain
2025,12,1,13,69.9,69.9,2025-12-01 03:00:00,Spain
2025,12,1,14,70.0,70.0,2025-12-01 03:15:00,Spain
2025,12,1,15,70.0,70.0,2025-12-01 03:30:00,Spain
2025,12,1,16,70.72,70.72,2025-12-01 03:45:00,Spain
2025,12,1,17,75.0,75.0,2025-12-01 04:00:00,Spain
2025,12,1,18,75.25,75.25,2025-12-01 04:15:00,Spain
2025,12,1,19,79.0,79.0,2025-12-01 04:30:00,Spain
2025,12,1,20,80.0,80.0,2025-12-01 04:45:00,Spain
2025,12,1,21,82.63,82.63,2025-12-01 05:00:00,Spain
2025,12,1,22,84.21,84.21,2025-12-01 05:15:00,Spain
2025,12,1,23,93.04,93.04,2025-12-01 05:30:00,Spain
2025,12,1,24,95.07,95.07,2025-12-01 05:45:00,Spain
2025,12,1,25,95.07,95.07,2025-12-01 06:00:00,Spain
2025,12,1,26,98.98,98.98,2025-12-01 06:15:00,Spain
2025,12,1,27,100.82,100.82,2025-12-01 06:30:00,Spain
2025,12,1,28,103.82,103.82,2025-12-01 06:45:00,Spain
2025,12,1,29,100.82,100.82,2025-12-01 07:00:00,Spain
2025,12,1,30,103.82,103.82,2025-12-01 07:15:00,Spain
2025,12,1,31,109.0,109.0,2025-12-01 07:30:00,Spain
2025,12,1,32,119.74,119.74,2025-12-01 07:45:00,Spain
2025,12,1,33,125.01,125.01,2025-12-01 08:00:00,Spain
2025,12,1,34,120.47,120.47,2025-12-01 08:15:00,Spain
2025,12,1,35,107.0,107.0,2025-12-01 08:30:00,Spain
2025,12,1,36,101.54,101.54,2025-12-01 08:45:00,Spain
2025,12,1,37,118.04,118.04,2025-12-01 09:00:00,Spain
2025,12,1,38,100.1,100.1,2025-12-01 09:15:00,Spain
2025,12,1,39,87.92,87.92,2025-12-01 09:30:00,Spain
2025,12,1,40,74.78,74.78,2025-12-01 09:45:00,Spain
2025,12,1,41,88.0,88.0,2025-12-01 10:00:00,Spain
2025,12,1,42,79.01,79.01,2025-12-01 10:15:00,Spain
2025,12,1,43,70.14,70.14,2025-12-01 10:30:00,Spain
2025,12,1,44,63.32,63.32,2025-12-01 10:45:00,Spain
2025,12,1,45,70.0,70.0,2025-12-01 11:00:00,Spain
2025,12,1,46,67.9,67.9,2025-12-01 11:15:00,Spain
2025,12,1,47,67.9,67.9,2025-12-01 11:30:00,Spain
2025,12,1,48,67.0,67.0,2025-12-01 11:45:00,Spain
2025,12,1,49,71.82,71.82,2025-12-01 12:00:00,Spain
2025,12,1,50,70.5,70.5,2025-12-01 12:15:00,Spain
2025,12,1,51,70.5,70.5,2025-12-01 12:30:00,Spain
2025,12,1,52,70.37,70.37,2025-12-01 12:45:00,Spain
2025,12,1,53,69.72,69.72,2025-12-01 13:00:00,Spain
2025,12,1,54,69.72,69.72,2025-12-01 13:15:00,Spain
2025,12,1,55,69.0,69.0,2025-12-01 13:30:00,Spain
2025,12,1,56,69.85,69.85,2025-12-01 13:45:00,Spain
2025,12,1,57,69.72,69.72,2025-12-01 14:00:00,Spain
2025,12,1,58,69.72,69.72,2025-12-01 14:15:00,Spain
2025,12,1,59,69.98,69.98,2025-12-01 14:30:00,Spain
2025,12,1,60,70.11,70.11,2025-12-01 14:45:00,Spain
2025,12,1,61,70.37,70.37,2025-12-01 15:00:00,Spain
2025,12,1,62,70.5,70.5,2025-12-01 15:15:00,Spain
2025,12,1,63,72.63,72.63,2025-12-01 15:30:00,Spain
2025,12,1,64,80.0,80.0,2025-12-01 15:45:00,Spain
2025,12,1,65,70.35,70.35,2025-12-01 16:00:00,Spain
2025,12,1,66,82.06,82.06,2025-12-01 16:15:00,Spain
2025,12,1,67,90.2,90.2,2025-12-01 16:30:00,Spain
2025,12,1,68,100.0,100.0,2025-12-01 16:45:00,Spain
2025,12,1,69,87.44,87.44,2025-12-01 17:00:00,Spain
2025,12,1,70,92.76,92.76,2025-12-01 17:15:00,Spain
2025,12,1,71,98.98,98.98,2025-12-01 17:30:00,Spain
2025,12,1,72,101.3,101.3,2025-12-01 17:45:00,Spain
2025,12,1,73,102.08,102.08,2025-12-01 18:00:00,Spain
2025,12,1,74,104.6,104.6,2025-12-01 18:15:00,Spain
2025,12,1,75,105.8,105.8,2025-12-01 18:30:00,Spain
2025,12,1,76,107.0,107.0,2025-12-01 18:45:00,Spain
2025,12,1,77,120.0,120.0,2025-12-01 19:00:00,Spain
2025,12,1,78,123.0,123.0,2025-12-01 19:15:00,Spain
2025,12,1,79,123.82,123.82,2025-12-01 19:30:00,Spain
2025,12,1,80,125.01,125.01,2025-12-01 19:45:00,Spain
2025,12,1,81,130.35,130.35,2025-12-01 20:00:00,Spain
2025,12,1,82,145.56,145.56,2025-12-01 20:15:00,Spain
2025,12,1,83,145.56,145.56,2025-12-01 20:30:00,Spain
2025,12,1,84,130.01,130.01,2025-12-01 20:45:00,Spain
2025,12,1,85,159.68,159.68,2025-12-01 21:00:00,Spain
2025,12,1,86,145.56,145.56,2025-12-01 21:15:00,Spain
2025,12,1,87,127.27,127.27,2025-12-01 21:30:00,Spain
2025,12,1,88,120.47,120.47,2025-12-01 21:45:00,Spain
2025,12,1,89,123.82,123.82,2025-12-01 22:00:00,Spain
2025,12,1,90,107.07,107.07,2025-12-01 22:15:00,Spain
2025,12,1,91,104.07,104.07,2025-12-01 22:30:00,Spain
2025,12,1,92,101.06,101.06,2025-12-01 22:45:00,Spain
2025,12,1,93,100.58,100.58,2025-12-01 23:00:00,Spain
2025,12,1,94,98.47,98.47,2025-12-01 23:15:00,Spain
2025,12,1,95,94.06,94.06,2025-12-01 23:30:00,Spain
2025,12,1,96,90.0,90.0,2025-12-01 23:45:00,Spain
